name,company,city,salary,exp,edu,details
C++工程师,巨辰信息,广州,11-13K,1-3年,大专,"岗位职责：
1.负责基于FreeSWITCH的通讯平台服务器功能开发
2.负责基于FreeSWITCH的呼叫系统的架构优化
3.负责FreeSWITCH与客户端通讯过程中疑难问题的排查和解决
职能要求：
1.3年以上的项目开发经验
2.熟练掌握Linux下C/C++设计与编程，有Linux服务端开发经验；
3.熟悉FreeSWITCH、Asterisk、Kamailio、Opensips等相关开源软件，至少2年以上开发经验；
4.精通SIP、RTP/RTCP协议，熟悉常用的音视频编码；
5.熟悉Mysql、Redis、MongoDB等数据库；
6.有IVR、CallCenter、计费相关开发经验者优先；
7.具有良好的沟通能力和团队合作精神，工作责任心和抗压能力强，善于学习；
8.有呼叫中心的软件开发经验，了解呼叫中心的基本框架和流程的优先；
工作时间：周一至周五 周末双休
归属部门：巨辰集团技术中心
工作地点：广州市天河区汇彩路38号领汇创展商务中心D3栋二楼全层
面试地点：广州市天河区汇彩路38号领汇创展商务中心D5栋四楼全层
交通指引：公交至汇彩路站/汇彩路总站，或地铁至三溪站B出口800米
公司官网：www.juchn.com
巨辰为您提供什么？
助您实现梦想的巨辰内部创业扶持机制、员工梦想基金，靠谱的团队，融洽的工作氛围，舒适的工作环境等，天马行空包您满意；
五险一金，带薪年假，工龄奖励（逐年递增150元/月），专业培训，不定期旅游，精彩团队活动，节日礼品礼金等应有尽有；
各种咖啡各种好茶，还有不增肥的美味下午茶~
来巨辰，您可尽情享受与营销、技术、运营、服务等领域顶尖人才共创成长的快意！
还不满意？那您来跟我说啊~~
                            "
c++开发工程师,能欣文化,广州,8-13K,1-3年,本科,"岗位职责：
1、对产品新需求或相关技术进行调研；
2、负责产品的功能设计、开发、测试、优化、维护等工作；
3、分析和解决软件开发过程中的问题；
4、负责技术文档的撰写与维护；
5、完成领导交办的其他任务。
任职资格：
1、计算机、数学等相关专业，全日制本科及以上学历，两年以上C++开发经验；
2、熟练使用QT；
3、熟练使用C/C++，具备一定的代码调试能力和复杂交互功能的实现能力；
4、熟悉Mysql、SQL Server、 Sqlite等数据库开发；
5、熟悉网络基础理论与应用、熟悉各种数据结构。QT
                            "
C++客户端（游戏）,优视电子,广州,4-9K,经验不限,学历不限,"C++电脑游戏客户端程序员：
1、2年及以上C++开发经验，精通C++语言，能够熟练使用Visual Studio等开发工具,熟悉STL标准库；
2. 熟悉MFC、熟悉Win32编程；
3、熟悉网络编程，了解TCP/UDP Socket通讯技术及串口通讯；
6、具备1年以上常用数据库如Oracle、MySQL，mmsql的开发经验；
7、熟悉软件技术文档的编写，具备良好的文档编制习惯和代码书写规范；
8、积极上进，善于学习，具备良好的分析、解决问题的能力
9、良好的沟通能力和团队协作精神；
10、接受优秀实习生实习
工作时间：
     8小时：早上9点-12点半，下午2点-晚上7点（5点-5点半茶休半小时）
     星期天休息：（要双休的请绕行）
                            "
C++开发工程师,多益网络,广州,14-28K,1-3年,本科,"工作职责：
1.根据需求进行相应的程序（网站、IM、语音视频通信）开发，实现各模块功能，编写相应的技术文档；
2.对自己开发的功能进行相关测试，对QC反馈的软件问题进行修复，对软件进行性能、代码优化；
3.参与项目重点、难点模块技术攻关；
4.进行新技术预研、规划、推行。持续关注新技术，不断提升技术能力。
职位要求：
1.计算机类专业本科以上学历，1年及以上Windows或linux平台C++开发经验，编程功底扎实；
2.熟练掌握win32网络编程，熟悉TCP/IP、VPN等协议，掌握STL、MFC、socket网络编程技术，熟悉web框架，html/css/javascript；
3.具备优秀的逻辑思维能力、系统分析和设计能力，学习能力突出，技术钻研能力强，责任心强，乐于协作分享，能够承担工作压力；
4.熟悉多线程编程，以及进程间通讯技术实现。
                            "
C++高级工程师岗位（网络、数据库）,极点三维,广州,10-18K,1年以内,本科,"岗位职责：
1、	负责公司产品网络模块的设计、开发；
2、	负责数据库结构的设计、开发；
3、	负责编写相关技术文档；
任职要求：
1、	2年工作经验以上，计算机相关专业，掌握C++应用开发基础能力，熟悉c++和面向对象的技术；
2、	熟悉TCP/IP、UDP、Http等通讯协议相关知识，熟悉socket网络通信编程；
3、	熟悉基于MySQL、Sqlite的设计和开发；
4、	熟悉源代码管理工具SVN；
5、	具有良好的分析和解决问题的意愿和能力，能够独立承担任务；
6、	具有高度的责任感，良好的沟通和团队合作能力；
7、	积极主动，乐于接受挑战
                            "
C++客户端开发工程师,虎牙直播,广州,18-30K,3-5年,本科,"岗位职责：
1．从事Windows平台下的应用程序开发工作；
2．开发虎牙直播客户端等PC产品。
任职资格：
1.本科及其以上学历，计算机相关专业，掌握数据结构、操作系统、算法等相关专业知识；
2.具有扎实的C/C++编程能力，具有良好的编程风格，能独立、优质、高效完成功能模块；
3.深入理解Windows操作系统的内存管理、文件系统、进程、线程；
4.熟悉QT、WPF以及具有直播行业经验为加分项；
5.具备良好的学习能力和分析解决问题能力；具有良好的团队协作能力。
                            "
c++客户端开发,视源股份(CVTE),广州,16-25K,1-3年,本科,"【岗位职责】
1、负责PC端应用设计开发
2、负责跨平台SDK、API设计开发
3、负责性能优化、新技术探索预研
【任职要求】
1、精通windows下C++开发调试
2、熟悉并发编程、网络编程技术
3、熟悉OO设计，掌握常见设计模式
4、熟悉插件化、MVC等常见的架构模式
5、具备良好的沟通协作能力及团队合作精神
6、有大型PC端设计开发经验(架构设计、开发、监控、分析等)者优先
                            "
Push架构C++研发工程师,BIGO,广州,30-60K·15薪,5-10年,本科,"岗位职责：
-参与Bigo大规模push系统的设计开发和维护
-对现有系统的不足进行分析和针对性优化
岗位要求：
- 计算机或相关专业硕士及以上学历
- 熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解
- 熟悉网络编程、多线程编程技术，有大规模高并发系统开发和设计经验
- 优秀的分析和解决问题的能力，对挑战性问题充满激情
- 良好的团队合作精神，较强的沟通能力
福利：
真金白银：年底双薪+年终奖+住房补贴+餐补+全勤奖+大幅调薪～
其他：补充医疗+健身房+食堂+出国旅游+节假日福利+下午茶+夜宵等～
                            "
C++开发工程师,蓝胖子机器人,广州,12-20K,1-3年,本科,"工作简介
1. 实现机器人学相关算法
2. 集成相关软件模块和库
3. 维护机器人相关功能，保持稳定运行
职位要求
1. 熟练Linux开发环境
2. 注重编码规范和软件工程
3. 熟练使用 git
4. 熟练使用C++，了解C++11、C++14等新规范，包括但不限于
    - 指针，智能指针 
    - 内存对齐和管理
    - 熟练使用 STL, Boost
    - 熟练面向对象编程
    - 熟悉C++模板
    - 熟悉常用的Linux系统管理工具，简单shell编程来辅助开发工作
    - 熟悉工具链体系和环境构建，懂得如何编写或修改Makefile来完成工作
5. 熟悉某些动态语言，如 python
加分项:
熟悉机器人学或机器人学的某个方向
熟悉一些机器人相关框架和库：如 ROS, Moveit, Gazebo, OpenRave, KDL, PCL, OpenCV 等
请展现你任何计算机方面的特殊才能
熟悉模版元编程，泛型编程
熟悉函数式编程
熟悉常用的机器学习算法
熟悉编译器的工作流程
熟练编译选项 Compiler Options
熟练掌握一款像样的编辑器Emacs/Vi/vim 
熟悉GDB等debug工具
熟悉一门动态语言，如Python、Lua、Scheme等等
熟悉网络编程，多线程编程，并行编程 ，如CUDA, MPI, OpenMP
熟悉OpenCL
熟悉CPU指令集优化 Use CPU instruction set to optimize，如SIMD，AVX
针对以下书籍有过一定深入的学习 ： 《TAOCP》 、《CSAPP》、 《SICP》 、《Computer Organization and Design》、《Introduction to Algorithms》、《CODE》。请给出相应的学习成果以供评估（博客、论文、开源项目等）
如果自己实现过虚拟机、操作系统、编译器、编程语言、各种基础框架等请附上Github，gitlab，bitbucket 等地址，但你必须作为项目原作者或者核心开发者
                            "
C++服务端开发工程师,丁丁网络,广州,8-13K,1-3年,大专,"1) 与团队协同工作，致力于Web应用及服务器端HTTP接口开发，构建高性能、高可用性的产品，服务以及支持系统；
(2) 你将完成程序编写及单元测试，并确保开发过程遵循公司的相关开发规范；
(3) 与产品及测试团队或其他需要你支持的部门保持良好的沟通；
(4) 我们可能需要你在压力下工作，以期保证产品服务的开发进度；
任职要求：
(1) 熟悉c/c++编程语言；
(2) 熟悉数组，链表，栈，队列，树常见数据结构；
(3) 熟悉MySQL/PostgreSQL数据库, 善用数据库建模工具进行数据库的设计；
(4) 熟悉TCP/IP基础原理、精通HTTP等应用层协议；
(5) 熟悉Linux服务器系统环境，掌握必要的Unix Shell的用法；
(6) 具备良好的面向对象程序设计基础
(7)掌握php,  golang,  java，nodejs中或者其他任意一种编程语言的web开发；
(8) 阅读过优秀开源项目代码优先；
(9) 了解k8s，docker优先；
具备以下条件优先：
1. 熟悉开源游戏框架skynet；
2. 熟悉NoSQL,如：redis,MongoDB优先。
工作时间：
周一至周五 9:00-12:00 14:00-18:00 周末双休
                            "
C++服务端工程师,广州铁豹,广州,10-15K,1-3年,大专,"岗位职责：
1.精通C++编程语言，有编写或参与过c++项目
2.了解boost、mongodb、mysql的优先
3.有棋牌或者休闲项目开发经验者优先
4，热爱游戏，热爱软件开发，用于勇于接受挑战
                            "
